EmployeeID,Username,FirstName,LastName,Email,HireDate,Age,Gender,Phone,Site,Role,Department,ShiftID,ShiftDate,HoursWorked,OreExtracted,OreType,Incident,SafetyScore
88,frank_thompson_394,Frank,Thompson,frank_thompson_394@miningco.com,2015-07-29,32.0,F,(960)349-6804,Mine E,Supervisor,Maintenance,463.0,2016-04-06,7.0,438.23,Coal,None,67.0
88,frank_thompson_394,Frank,Thompson,frank_thompson_394@miningco.com,2015-07-29,32.0,F,(960)349-6804,Mine E,Supervisor,Maintenance,464.0,,10.0,520.23,Copper,Major Accident,99.0
88,frank_thompson_394,Frank,Thompson,frank_thompson_394@miningco.com,2015-07-29,32.0,F,(960)349-6804,Mine E,Supervisor,Maintenance,,2015-12-23,10.0,517.69,Diamond,Equipment Failure,90.0
89,leo_brown_532,Leo,Brown,leo_brown_532@miningco.com,2022-11-27,61.0,M,(408)691-4649,Mine B,Technician,Operations,466.0,2023-01-26,6.0,729.08,Gold,Equipment Failure,53.0
89,leo_brown_532,Leo,Brown,leo_brown_532@miningco.com,2022-11-27,61.0,M,(408)691-4649,Mine B,Technician,Operations,467.0,2023-10-04,4.0,0.0,,Minor Injury,92.0
89,leo_brown_532,Leo,Brown,leo_brown_532@miningco.com,2022-11-27,61.0,M,(408)691-4649,Mine B,Technician,Operations,468.0,2023-09-10,6.0,0.0,,None,48.0
89,leo_brown_532,Leo,Browntypo,leo_brown_532@miningco.com,2022-11-27,61.0,M,(408)691-4649,Mine B,Technician,Operations,469.0,2024-05-06,5.0,0.0,,None,80.0
89,leo_brown_532,Leo,Brown,leo_brown_532@miningco.com,2022-11-27,61.0,M,(408)691-4649,Mine B,Technician,,470.0,2024-10-26,8.0,495.97,Iron,,79.0
89,leo_brown_532,Leo,Brown,leo_brown_532@miningco.com,2022-11-27,61.0,,(408)691-4649,Mine B,Technician,Operations,471.0,2024-03-17,,812.75,Diamond,Major Accident,39.0
90,paul_jackson_197,Paul,Jackson,paul_jackson_197@miningco.com,2017-12-10,49.0,F,(380)945-1322,Mine B,Supervisor,Exploration,,,,,,,
91,quinn_doe_309,Quinn,Doe,quinn_doe_309@miningco.com,2017-08-03,59.0,M,(848)404-1711,Mine A,Supervisor,Exploration,472.0,2018-03-09,5.0,617.33,,Minor Injury,25.0
92,alice_thomas_743,Alice,Thomas,alice_thomas_743@miningco.com,2018-04-20,45.0,M,(554)117-2188,Mine B,Supervisor,Safety,473.0,2018-12-29,6.0,0.0,,Major Accident,31.0
92,alice_thomas_743,Alice,Thomas,alice_thomas_743@miningco.com,2018-04-20,45.0,M,(554)117-2188,Mine B,Supervisor,Safety,474.0,2019-06-11,4.0,771.12,Copper,None,16.0
93,paul_johnson_857,Paul,Johnson,paul_johnson_857@miningco.com,2018-12-26,46.0,Other,(363)793-9300,Mine C,Technician,Operations,475.0,2019-12-01,8.0,505.57,Coal,Environmental,61.0
94,katie_garcia_614,Katie,Garcia,katie_garcia_614@miningco.com,2019-07-11,63.0,Other,(482)776-6055,Mine A,Miner,Operations,476.0,2019-10-01,7.0,0.0,,None,30.0
94,,Katie,Garcia,katie_garcia_614@miningco.com,2019-07-11,63.0,Other,(482)776-6055,Mine A,Miner,Operations,477.0,2020-11-21,9.0,685.12,Copper,Major Accident,11.0
94,katie_garcia_614,Katie,Garcia,katie_garcia_614@miningco.com,2019-07-11,63.0,Other,(482)776-6055,Mine A,Miner,Operations,478.0,2021-03-16,7.0,0.0,,Minor Injury,83.0
95,frank_harris_394,Frank,Harris,frank_harris_394@miningco.com,2017-08-09,63.0,M,(603)884-4132,Mine C,Miner,Maintenance,479.0,2018-05-09,8.0,254.97,Diamond,Equipment Failure,97.0
95,frank_harris_394,Frank,Harris,frank_harris_394@miningco.com,2017-08-09,63.0,M,(603)884-4132,Mine C,Miner,Maintenance,480.0,2017-11-06,9.0,432.04,Gold,Equipment Failure,16.0
95,frank_harris_394,Frank,Harris,frank_harris_394@miningco.com,2017-08-09,63.0,M,(603)884-4132,Mine C,Miner,Maintenance,481.0,2017-10-08,6.0,580.76,Coal,Major Accident,94.0
95,frank_harris_394,Frank,Harris,frank_harris_394@miningco.com,2017-08-09,63.0,M,(603)884-4132,Mine C,Miner,Maintenance,482.0,2019-06-01,5.0,532.05,Copper,Minor Injury,61.0
95,frank_harris_394,Frank,Harris,frank_harris_394@miningco.com,2017-08-09,63.0,M,(603)884-4132,Mine C,Miner,Maintenance,483.0,2018-12-10,6.0,-0.0,,None,68.0
95,frank_harris_394,Frank,Harris,frank_harris_394@miningco.com,2017-08-09,63.0,M,(603)884-4132,Mine C,Miner,Maintenance,,2019-06-08,11.0,751.56,Coal,Equipment Failure,96.0
95,frank_harris_394,Frank,,frank_harris_394@miningco.com,2017-08-09,63.0,M,(603)884-4132,Mine C,Miner,Maintenance,485.0,2018-09-24,12.0,305.66,Diamond,Minor Injury,15.0
95,frank_harris_394,Frank!,Harris,frank_harris_394@miningco.com,2017-08-09,63.0,M,(603)884-4132,Mine C,Miner,Maintenance,486.0,2019-07-17,6.0,653.5,Diamond,Equipment Failure,35.0
96,ryan_robinson_481,Ryan,Robinson,ryan_robinson_481@miningco.com,2020-03-24,33.0,F,(501)273-7221,Mine D,Safety Officer,Administration,487.0,2021-04-08,11.0,75.54,Iron,Major Accident,64.0
96,ryan_robinson_481,Ryan,Robinson,ryan_robinson_481@miningco.com,2020-03-24,33.0,F,(501)273-7221,Mine D,Safety Officer,Administration,488.0,2021-11-28,4.0,658.26,Diamond,Minor Injury,37.0
96,ryan_robinson_481,Ryan,Robinson,ryan_robinson_481@miningco.com,2020-03-24,33.0,,(501)273-7221,Mine D,Safety Officer,Administration,489.0,2021-12-27,12.0,416.74,Copper,Environmental,9.0
96,ryan_robinson_481,Ryan,Robinson,ryan_robinson_481@miningco.com,2020-03-24,33.0,F,(501)273-7221,Mine D,Safety Officer,Administration,490.0,2020-08-06,7.0,967.24,Gold,Equipment Failure,23.0
96,ryan_robinson_481,Ryan,Robinson,ryan_robinson_481@miningco.com,2020-03-24,33.0,,(501)273-7221,Mine D,Safety Officer,Administration,491.0,2021-09-16,,855.89,Gold,Major Accident,80.0
96,ryan_robinson_481,,Robinson,ryan_robinson_481@miningco.com,2020-03-24,33.0,F,(501)273-7221,Mine D,Safety Officer,Administration,492.0,2021-10-26,9.0,354.73,Coal,Major Accident,40.0
96,ryan_robinson_481,Ryan,Robinson,ryan_robinson_481@miningco.com,2020-03-24,33.0,F,(501)273-7221,Mine D,Safety Officer,Administration,493.0,2021-11-01,8.0,0.0,,None,69.0
96,ryan_robinson_481,,Robinsontypo,ryan_robinson_481@miningco.com,2020-03-24,33.0,F,(501)273-7221,Mine D,Safety Officer,Administration,494.0,2020-12-16,12.0,688.67,,None,19.0
97,leo_moore_647,Leo,Moore,leo_moore_647@miningco.com,2017-01-26,32.0,Other,,Mine E,Safety Officer,Maintenance,495.0,2018-07-07,6.0,669.92,Diamond,Major Accident,98.0
97,leo_moore_647,Leo,Moore,leo_moore_647@miningco.com,2017-01-26,32.0,Other,(853)598-1988,Mine E,Safety Officer,Maintenance,496.0,2018-08-26,7.0,0.0,,Environmental,54.0
97,leo_moore_647,Leo123,Moore,leo_moore_647@miningco.com,2017-01-26,32.0,Other,(853)598-1988,Mine E,Safety Officer,Maintenance,497.0,2018-12-05,12.0,504.39,Copper,Environmental,
97,leo_moore_647,Leo,Moore,leo_moore_647miningco.com,2017-01-26,32.0,Other,(853)598-1988,Mine E,Safety Officer,Maintenance,498.0,2018-11-17,10.0,354.28,Copper,None,89.0
97,leo_moore_647,Leo,Moore,leo_moore_647@miningco.com,2017-01-26,32.0,Other,(853)598-1988,Mine E,Safety Officer,Maintenance,499.0,2018-07-12,11.0,474.71,Copper,None,85.0
97,leo_moore_647,,Moore,leo_moore_647@miningco.com,2017-01-26,32.0,Other,(853)598-1988,Mine E,Safety Officer,Maintenance,500.0,2018-02-26,4.0,688.55,Iron,Major Accident,16.0
97,leo_moore_647,Leo,Moore,leo_moore_647@miningco.com,2017-01-26,32.0,Other,,Mine E,Safety Officer,Maintenance,501.0,2017-10-03,8.0,877.93,Coal,None,97.0
98,david_doe_651,David,Doe,david_doe_651@miningco.com,2022-06-13,64.0,M,(401)334-3729,Mine A,Miner,Operations,502.0,2023-09-29,5.0,0.0,,None,80.0
98,david_doe_651,David,Doe,david_doe_651@miningco.com,2022-06-13,64.0,M,(401)334-3729,Mine A,Miner,Operations,503.0,2023-07-14,9.0,0.0,,None,14.0
98,david_doe_651,David,Doe,david_doe_651@miningco.com,2022-06-13,64.0,M,(401)334-3729,Mine A,Miner,Operations,504.0,2024-02-16,11.0,769.32,Iron,Equipment Failure,14.0
99,john_anderson_367,John,Anderson,john_anderson_367@miningco.com,2019-10-21,27.0,Other,(157)140-3562,Mine A,Safety Officer,Exploration,505.0,2020-12-16,8.0,18.17,Coal,Major Accident,74.0
99,john_anderson_367,John,Anderson,john_anderson_367@miningco.com,2019-10-21,27.0,Other,(157)140-3562,Mine A,Safety Officer,Exploration,506.0,2019-12-25,5.0,203.18,Diamond,Minor Injury,25.0
100,john_davis_61,John,Davis,,2022-03-07,62.0,M,(480)501-7911,Mine A,Supervisor,Exploration,507.0,2022-06-17,5.0,690.27,Copper,Environmental,15.0
100,john_davis_61,John,Davis,,2022-03-07,,M,(480)501-7911,Mine A,Supervisor,Exploration,508.0,2024-01-04,12.0,934.69,Coal,Equipment Failure,77.0
100,john_davis_61,John,Davis,john_davis_61@miningco.com,2022-03-07,62.0,M,(480)501-7911,Mine A,Supervisor,Exploration,509.0,2022-10-26,9.0,689.46,Gold,Equipment Failure,12.0
100,john_davis_61,John,Davis,john_davis_61@miningco.com,2022-03-07,62.0,M,(480)501-7911,Mine A,Supervisor,Exploration,510.0,2023-03-06,12.0,307.7,Iron,None,11.0
101,noah_doe_38,Noah,Doe,noah_doe_38@miningco.com,2022-05-14,44.0,F,(419)739-4916,Mine A,Supervisor,Exploration,511.0,2024-01-22,4.0,127.02,Diamond,None,20.0
101,noah_doe_38,Noah,Doe,noah_doe_38@miningco.com,2022-05-14,44.0,F,(419)739-4916,Mine A,Supervisor,Exploration,512.0,2024-01-26,5.0,851.58,Coal,Equipment Failure,89.0
101,noah_doe_38,Noah,Doe,noah_doe_38@miningco.com,2022-05-14,44.0,F,(419)739-4916,Mine A,Supervisor,Exploration,513.0,2023-04-18,11.0,107.01,Coal,,78.0
101,noah_doe_38,Noah,Doe,noah_doe_38@miningco.com,2022-05-14,44.0,F,(419)739-4916,Mine A,Supervisor,Exploration,514.0,2023-11-22,4.0,899.97,Gold,Major Accident,-10.0
101,noah_doe_38,Noah,Doetypo,noah_doe_38@miningco.com,2022-05-14,44.0,F,(419)739-4916,Mine A,Supervisor,Exploration,515.0,2022-09-18,12.0,262.51,Diamond,Minor Injury,6.0
101,noah_doe_38,Noah,Doe,noah_doe_38@miningco.com,2022-05-14,44.0,F,(419)739-4916,Mine A,Supervisor,Exploration,516.0,2023-02-17,4.0,952.42,Coal,None,31.0
101,noah_doe_38,Noah,Doe,noah_doe_38@miningco.com,2022-05-14,44.0,F,(419)739-4916,Mine A,Supervisor,Exploration,517.0,2023-09-15,11.0,0.0,,,47.0
101,noah_doe_38,Noah,Doe,noah_doe_38@miningco.com,2022-05-14,44.0,F,(419)739-4916,Mine A,Supervisor,Exploration,518.0,2022-11-10,7.0,788.9,Gold,None,82.0
102,paul_wilson_597,Paul,Wilson,paul_wilson_597@miningco.com,2023-06-28,57.0,Other,(616)593-6089,Mine B,Safety Officer,Safety,519.0,2025-05-12,8.0,380.46,Copper,Minor Injury,4.0
102,paul_wilson_597,Paul,Wilsontypo,paul_wilson_597@miningco.com,2023-06-28,57.0,Other,(616)593-6089,Mine B,Safety Officer,Safety,520.0,2023-10-09,12.0,630.46,Gold,Major Accident,31.0
102,paul_wilson_597,Paul,,paul_wilson_597@miningco.com,2023-06-28,57.0,Other,(616)593-6089,Mine B,Safety Officer,Safety,521.0,2024-11-05,9.0,232.31,Diamond,Equipment Failure,50.0
102,paul_wilson_597,Paul,Wilson,paul_wilson_597@miningco.com,2023-06-28,57.0,Other,(616)593-6089,Mine B,Safety Officer,Safety,522.0,2024-02-03,12.0,,Gold,Equipment Failure,12.0
103,quinn_clark_719,Quinn,Clark,quinn_clark_719@miningco.com,2018-07-27,64.0,M,(965)411-5625,Mine D,Safety Officer,Exploration,523.0,2019-08-04,4.0,617.19,Coal,Major Accident,75.0
103,quinn_clark_719,Quinn,Clark,quinn_clark_719@miningco.com,2018-07-27,64.0,M,(965)411-5625,Mine D,Safety Officer,Exploration,524.0,2019-10-06,9.0,717.41,Gold,Major Accident,
103,quinn_clark_719,Quinn,Clark,quinn_clark_719@miningco.com,2018-07-27,64.0,M,(965)411-5625,Mine D,Safety Officer,,525.0,2019-10-25,6.0,253.77,Gold,Major Accident,59.0
103,quinn_clark_719,,Clark,quinn_clark_719@miningco.com,2018-07-27,64.0,M,(965)411-5625,Mine D,Safety Officer,Exploration,526.0,2018-09-25,7.0,53.9,Coal,Major Accident,4.0
103,quinn_clark_719,Quinn,Clark,quinn_clark_719@miningco.com,2018-07-27,,M,(965)411-5625,Mine D,Safety Officer,,,2018-09-10,5.0,275.06,Iron,Minor Injury,34.0
103,quinn_clark_719,Quinn,Clark,quinn_clark_719@miningco.com,2018-07-27,64.0,M,(965)411-5625,Mine D,Safety Officer,Exploration,528.0,2019-12-17,11.0,0.0,,,36.0
103,quinn_clark_719,Quinn,Clarktypo,quinn_clark_719@miningco.com,2018-07-27,64.0,M,(965)411-5625,Mine D,Safety Officer,Exploration,529.0,2020-07-01,7.0,608.94,Gold,Major Accident,63.0
104,bob_doe_118,Bob,Doe,bob_doe_118@miningco.com,2022-04-11,30.0,M,(833)399-2040,Mine C,Miner,Maintenance,530.0,2022-11-08,10.0,0.0,,Equipment Failure,67.0
104,bob_doe_118,Bob,Doe,bob_doe_118@miningco.com,2022-04-11,30.0,M,(833)399-2040,Mine C,Miner,Maintenance,531.0,2022-07-18,10.0,381.35,Iron,Major Accident,20.0
104,bob_doe_118,Bob,Doe,bob_doe_118@miningco.com,2022-04-11,30.0,M,(833)399-2040,Mine C,Miner,Maintenance,532.0,2023-07-28,8.0,765.83,Iron,Major Accident,52.0
104,bob_doe_118,Bob,Doe,bob_doe_118@miningco.com,2022-04-11,30.0,M,(833)399-2040,Mine C,Miner,Maintenance,533.0,2023-12-21,7.0,176.05,Copper,None,82.0
105,jane_jackson_618,Jane,Jackson,jane_jackson_618@miningco.com,2022-06-19,56.0,,(657)787-1621,Mine A,Supervisor,Administration,534.0,2022-11-15,7.0,0.0,,Equipment Failure,55.0
105,jane_jackson_618,Jane,Jackson,jane_jackson_618@miningco.com,2022-06-19,56.0,F,(657)787-1621,Mine A,Supervisor,Administration,535.0,2023-04-23,6.0,675.22,Diamond,Equipment Failure,5.0
105,jane_jackson_618,Jane,Jackson,jane_jackson_618@miningco.com,2022-06-19,56.0,F,(657)787-1621,Mine A,Supervisor,Administration,536.0,2023-10-07,6.0,109.93,Coal,Environmental,81.0
105,jane_jackson_618,Jane,Jackson,jane_jackson_618@miningco.com,2022-06-19,56.0,F,(657)787-1621,Mine A,Supervisor,Administration,537.0,2022-12-15,11.0,195.19,Diamond,Equipment Failure,56.0
105,jane_jackson_618,Jane,Jackson,jane_jackson_618@miningco.com,2022-06-19,56.0,F,(657)787-1621,Mine A,Supervisor,Administration,538.0,2022-11-02,4.0,,,Equipment Failure,12.0
105,jane_jackson_618,Jane,Jackson,jane_jackson_618@miningco.com,2022-06-19,56.0,F,(657)787-1621,Mine A,Supervisor,Administration,539.0,2023-04-04,10.0,763.19,Diamond,None,96.0
105,jane_jackson_618,Jane,Jackson,jane_jackson_618@miningco.com,,56.0,F,(657)787-1621,Mine A,Supervisor,Administration,540.0,2023-09-15,4.0,-653.51,Iron,Environmental,34.0
105,,Jane,Jackson,jane_jackson_618@miningco.com,2022-06-19,56.0,F,(657)787-1621,Mine A,Supervisor,Administration,541.0,2024-05-28,4.0,198.62,Iron,Environmental,44.0
105,jane_jackson_618,Jane,Jackson,jane_jackson_618@miningco.com,2022-06-19,56.0,F,(657)787-1621,Mine A,Supervisor,Administration,542.0,2023-08-07,8.0,171.78,Coal,Environmental,15.0
106,henry_anderson_977,Henry,Anderson,henry_anderson_977@miningco.com,2015-02-24,27.0,F,(656)359-7059,Mine B,Safety Officer,Exploration,543.0,2015-08-04,,26.12,Iron,,25.0
107,olivia_wilson_147,Olivia,Wilson,olivia_wilson_147@miningco.com,2019-01-23,53.0,F,(600)437-4641,Mine C,Safety Officer,Operations,544.0,2020-03-02,7.0,692.14,Gold,None,9.0
107,olivia_wilson_147,Olivia,Wilson,olivia_wilson_147@miningco.com,2019-01-23,53.0,F,(600)437-4641,Mine C,Safety Officer,Operations,545.0,2019-11-09,6.0,156.13,Copper,Environmental,32.0
107,olivia_wilson_147,Olivia,Wilson,olivia_wilson_147@miningco.com,2019-01-23,,F,(600)437-4641,Mine C,Safety Officer,Operations,546.0,2020-01-05,6.0,596.26,Gold,Minor Injury,59.0
107,olivia_wilson_147,Olivia,Wilson,olivia_wilson_147@miningco.com,2019-01-23,53.0,F,(600)437-4641,Mine C,Safety Officer,Operations,547.0,2019-08-16,11.0,84.83,Copper,Major Accident,87.0
107,olivia_wilson_147,Olivia,Wilson,olivia_wilson_147@miningco.com,2019-01-23,53.0,F,(600)437-4641,Mine C,Safety Officer,Operations,548.0,2019-07-25,11.0,0.0,,Environmental,52.0
107,olivia_wilson_147,Olivia,Wilson,olivia_wilson_147@miningco.com,2019-01-23,53.0,F,(600)437-4641,Mine C,Safety Officer,Operations,549.0,2020-05-23,8.0,620.89,Iron,Major Accident,10.0
107,olivia_wilson_147,Olivia123,Wilson,olivia_wilson_147@miningco.com,2019-01-23,,F,(600)437-4641,,Safety Officer,Operations,550.0,2019-02-09,12.0,538.38,Gold,Equipment Failure,110.0
107,olivia_wilson_147,Olivia,Wilson,olivia_wilson_147@miningco.com,2019-01-23,53.0,F,(600)437-4641,Mine C,Safety Officer,Operations,551.0,2019-04-20,12.0,511.74,Iron,Minor Injury,75.0
107,olivia_wilson_147,Olivia,Wilson,olivia_wilson_147@miningco.com,2019-01-23,53.0,F,(600)437-4641,Mine C,Safety Officer,,552.0,2020-09-05,6.0,604.21,Copper,Minor Injury,14.0
108,mia_white_246,Mia,White,mia_white_246@miningco.com,2021-09-06,46.0,M,(981)654-4163,Mine A,Supervisor,Maintenance,553.0,2022-11-26,5.0,418.82,Diamond,Minor Injury,18.0
109,leo_johnson_821,Leo,Johnson,leo_johnson_821@miningco.com,2020-09-29,30.0,Other,(138)542-1500,Mine C,Supervisor,Maintenance,554.0,2022-09-13,11.0,185.13,Diamond,Major Accident,36.0
109,leo_johnson_821,Leo,Johnson,leo_johnson_821@miningco.com,2020-09-29,30.0,Other,(138)542-1500,Mine C,Supervisor,Maintenance,555.0,2021-10-13,4.0,0.0,,Environmental,30.0
109,leo_johnson_821,Leo,Johnson,leo_johnson_821@miningco.com,2020-09-29,30.0,Other,(138)542-1500,Mine C,Supervisor,Maintenance,556.0,2021-03-15,7.0,290.95,,Major Accident,99.0
109,leo_johnson_821,Leox,Johnson,leo_johnson_821@miningco.com,,30.0,Other,(138)542-1500,Mine C,Supervisor,Maintenance,557.0,2021-01-14,6.0,654.98,Diamond,Equipment Failure,78.0
109,leo_johnson_821,Leo,Johnson,leo_johnson_821@miningco.com,2020-09-29,30.0,Other,,Mine C,Supervisor,Maintenance,558.0,2021-11-20,10.0,712.75,Diamond,,3.0
109,leo_johnson_821,Leo123,Johnson,leo_johnson_821@miningco.com,2020-09-29,30.0,Other,(138)542-1500,Mine C,Supervisor,Maintenance,559.0,2021-06-04,7.0,271.43,Gold,Equipment Failure,20.0
109,leo_johnson_821,Leo,Johnson,leo_johnson_821@miningco.com,2020-09-29,30.0,Other,(138)542-1500,Mine C,Supervisor,Maintenance,560.0,2021-01-12,6.0,177.8,Copper,Environmental,37.0
109,leo_johnson_821,Leo,Johnson,leo_johnson_821@miningco.com,2020-09-29,30.0,Other,(138)542-1500,Mine C,Supervisor,Maintenance,561.0,2021-01-13,4.0,0.0,,Major Accident,
109,leo_johnson_821,Leo,Johnson,leo_johnson_821@miningco.com,2020-09-29,30.0,Other,(138)542-1500,Mine C,Supervisor,Maintenance,562.0,2021-01-20,9.0,,,None,97.0
109,leo_johnson_821,Leo,Johnson,leo_johnson_821@miningco.com,2020-09-29,30.0,Other,(138)542-1500,Mine C,Supervisor,Maintenance,563.0,2020-12-28,4.0,957.83,Iron,Equipment Failure,53.0
110,jane_clark_469,Jane,Clark,jane_clark_469@miningco.com,2016-10-28,64.0,Other,(265)520-2626,Mine A,Engineer,Operations,564.0,2017-08-02,6.0,303.11,Gold,Major Accident,42.0
110,jane_clark_469,Jane,Clark,jane_clark_469@miningco.com,2016-10-28,64.0,Other,,Mine A,Engineer,Operations,565.0,2017-01-11,11.0,0.0,,Major Accident,74.0
110,jane_clark_469,Jane,Clark,jane_clark_469@miningco.com,2016-10-28,64.0,Other,(265)520-2626,Mine A,Engineer,Operations,,2017-03-13,11.0,652.55,Gold,Minor Injury,58.0
110,jane_clark_469,Jane,Clark,jane_clark_469@miningco.com,2016-10-28,64.0,Other,(265)520-2626,Mine A,Engineer,Operations,567.0,2017-09-12,12.0,0.0,,Environmental,84.0
110,jane_clark_469,Jane,,jane_clark_469@miningco.com,2016-10-28,64.0,Other,(265)520-2626,Mine A,Engineer,Operations,568.0,2017-03-23,11.0,648.52,Gold,Equipment Failure,78.0
110,jane_clark_469,Jane,Clark,jane_clark_469@miningco.com,2016-10-28,64.0,Other,(265)520-2626,Mine A,Engineer,Operations,569.0,2017-01-29,5.0,434.39,Copper,Major Accident,76.0
110,jane_clark_469,Jane,Clark,invalid_email,2016-10-28,64.0,Other,(265)520-2626,Mine A,Engineer,Operations,570.0,2017-03-14,5.0,328.84,Gold,Minor Injury,110.0
111,bob_thompson_867,Bob,Thompson,bob_thompson_867@miningco.com,2021-06-10,59.0,F,(847)175-2660,,Miner,Safety,571.0,2022-05-05,5.0,0.0,,Environmental,11.0
111,bob_thompson_867,Bob,Thompson,bob_thompson_867@miningco.com,2021-06-10,59.0,F,(847)175-2660,Mine E,Miner,Safety,572.0,2021-06-27,10.0,948.12,Copper,Environmental,6.0
111,bob_thompson_867,Bob,Thompson,bob_thompson_867@miningco.com,2021-06-10,59.0,F,(847)175-2660,Mine E,Miner,,573.0,2022-12-16,11.0,312.38,Gold,Environmental,88.0
111,bob_thompson_867,Bob,Thompson,bob_thompson_867@miningco.com,2021-06-10,59.0,,(847)175-2660,Mine E,Miner,Safety,574.0,2022-01-06,8.0,0.0,,Minor Injury,
111,bob_thompson_867,Bob,Thompson,bob_thompson_867@miningco.com,2021-06-10,59.0,F,(847)175-2660,Mine E,Miner,Safety,575.0,2021-11-10,6.0,836.22,Coal,Equipment Failure,3.0
111,bob_thompson_867,Bob,Thompson,bob_thompson_867@miningco.com,2021-06-10,59.0,F,,Mine E,Miner,Safety,576.0,2021-09-27,8.0,973.87,Coal,Equipment Failure,45.0
111,bob_thompson_867,Bob,Thompson,bob_thompson_867@miningco.com,2021-06-10,59.0,F,(847)175-2660,Mine E,Miner,Safety,577.0,2022-09-27,7.0,50.19,Coal,None,32.0
112,ryan_doe_886,Ryan,Doe,ryan_doe_886@miningco.com,2018-09-21,27.0,Other,(492)313-2559,Mine B,Engineer,Administration,578.0,2019-04-02,12.0,500.87,Iron,Equipment Failure,66.0
112,ryan_doe_886,Ryan,Doetypo,ryan_doe_886@miningco.com,2018-09-21,27.0,Other,(492)313-2559,Mine B,Engineer,Administration,579.0,2018-12-06,11.0,46.39,Copper,Environmental,56.0
112,ryan_doe_886,Ryan,Doe,ryan_doe_886@miningco.com,2018-09-21,27.0,Other,(492)313-2559,Mine B,Engineer,Administration,580.0,2020-01-09,11.0,294.25,Copper,Major Accident,82.0
112,ryan_doe_886,Ryan,Doe,ryan_doe_886@miningco.com,2018-09-21,27.0,Other,(492)313-2559,Mine B,Engineer,Administration,581.0,2020-08-06,9.0,0.0,,Equipment Failure,100.0
112,ryan_doe_886,Ryan,Doe,ryan_doe_886@miningco.com,2018-09-21,,Other,(492)313-2559,Mine B,Engineer,Administration,582.0,2020-04-28,,0.0,,Major Accident,57.0
113,frank_doe_189,Frank,Doetypo,frank_doe_189@miningco.com,2017-01-05,,M,(413)683-4995,Mine B,Technician,Operations,583.0,2018-01-12,,142.22,Gold,Major Accident,73.0
113,frank_doe_189,Frank,Doe,frank_doe_189@miningco.com,2017-01-05,50.0,M,(413)683-4995,Mine B,Technician,Operations,584.0,2017-02-27,9.0,672.61,Diamond,Environmental,79.0
113,frank_doe_189,Frank,Doe,frank_doe_189@miningco.com,,50.0,M,(413)683-4995,Mine B,Technician,Operations,585.0,2017-02-14,7.0,100.3,Diamond,Minor Injury,59.0
113,,Frank,Doe,frank_doe_189@miningco.com,2017-01-05,50.0,M,(413)683-4995,Mine B,Technician,Operations,586.0,2018-01-02,6.0,380.97,Iron,Equipment Failure,-10.0
114,mia_harris_984,Mia!,Harris,mia_harris_984@miningco.com,2022-09-03,42.0,M,(461)676-4846,Mine E,Miner,Exploration,587.0,2024-06-19,6.0,963.38,Coal,Equipment Failure,84.0
114,mia_harris_984,Mia,Harris,mia_harris_984@miningco.com,2022-09-03,,M,(461)676-4846,Mine E,Miner,Exploration,588.0,2023-04-23,12.0,960.83,Coal,Environmental,43.0
114,mia_harris_984,Mia,Harris,,2022-09-03,42.0,M,(461)676-4846,Mine E,Miner,Exploration,589.0,2023-04-30,,7.09,Diamond,None,40.0
